experiment_id,timestamp,test_strategy,container_id,device_type,firmware_version,open_port,protocol,service,auth_required,test_id,test_type,payload_size,timeout,vulnerability_found,execution_time_ms,simulation_mode,simulation_iteration,automl_tool,baseline_strategy
fe18f9b5-0682-43db-9cc4-3a3c1e124fe0,2026-03-12T23:52:29.706048,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,True,http_default_credentials,auth,0,0,1,0,realistic,78,h2o,ml_guided
89ffa776-fe41-4994-9b5f-06e0a4aed530,2026-03-12T23:52:29.708045,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,True,http_default_creds_ext,auth,0,0,1,0,realistic,78,h2o,ml_guided
3ecb6dc6-b5eb-473d-ae2e-bca3b2518d3a,2026-03-12T23:52:29.710000,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_directory_listing,misconfiguration,0,0,0,0,realistic,78,h2o,ml_guided
7e563bb1-75db-4181-960c-bf2d59e1e709,2026-03-12T23:52:29.711672,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_directory_traversal,path_traversal,0,0,1,0,realistic,78,h2o,ml_guided
519fa163-5dca-44f2-83a6-6ad01a9eed67,2026-03-12T23:52:29.713166,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_dangerous_methods,misconfiguration,0,0,1,0,realistic,78,h2o,ml_guided
5dac9a4d-179b-4573-ad2d-3bc8cddc8de2,2026-03-12T23:52:29.714648,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_missing_sec_headers,hardening,0,0,1,0,realistic,78,h2o,ml_guided
2436920e-e59b-4f52-81b1-b093d806640c,2026-03-12T23:52:29.716268,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_sensitive_files,info_disclosure,0,0,1,0,realistic,78,h2o,ml_guided
dcf71f55-b8b6-4a7b-977e-c45945cc1a50,2026-03-12T23:52:29.717761,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_open_admin,exposed_interface,0,0,1,0,realistic,78,h2o,ml_guided
ca9647e2-345f-41c9-a69f-fa4d068734b7,2026-03-12T23:52:29.719232,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_verbose_server,fingerprinting,0,0,1,0,realistic,78,h2o,ml_guided
d4e1dcb7-b86e-4304-a0f0-b31e482dd5b9,2026-03-12T23:52:29.720737,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_no_auth,auth,0,0,0,0,realistic,78,h2o,ml_guided
894e53b0-5aff-479f-b279-252654e9e71c,2026-03-12T23:52:29.722185,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_sensitive_files_ext,info_disclosure,0,0,1,0,realistic,78,h2o,ml_guided
f2296da4-121c-4d82-8738-c8d2535359a7,2026-03-12T23:52:29.723774,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_open_admin_ext,exposed_interface,0,0,0,0,realistic,78,h2o,ml_guided
e8652718-d43e-4648-a4ef-866b977eeb2c,2026-03-12T23:52:29.725275,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_cors_misconfig,misconfiguration,0,0,0,0,realistic,78,h2o,ml_guided
e840b50a-bb3e-4360-9140-f24796827b5f,2026-03-12T23:52:29.726894,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_insecure_cookies,hardening,0,0,0,0,realistic,78,h2o,ml_guided
f9eeedaf-4c8a-447e-abb7-810902c9fc6b,2026-03-12T23:52:29.728387,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_trace_method,misconfiguration,0,0,1,0,realistic,78,h2o,ml_guided
ad6d5b9c-bc88-4340-9fa6-27f556229f7e,2026-03-12T23:52:29.729862,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_traversal_encoded,path_traversal,0,0,0,0,realistic,78,h2o,ml_guided
fcaa4d98-a621-4e57-8d8b-0e8fee34d4f2,2026-03-12T23:52:29.731469,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_sqli_probe,injection,0,0,0,0,realistic,78,h2o,ml_guided
993d0d97-b9e0-42f4-a594-28a9c6852b4b,2026-03-12T23:54:29.744567,generated,172.20.0.14,web_admin_panel,flask-2.0.1,80,http,http,True,http_default_credentials,auth,0,0,0,120000,realistic,78,h2o,ml_guided
932d9152-aa57-40e6-bdb3-3a9c30fcb436,2026-03-12T23:54:29.746540,generated,172.20.0.14,web_admin_panel,flask-2.0.1,80,http,http,True,http_default_creds_ext,auth,0,0,0,120000,realistic,78,h2o,ml_guided
97ae4b9d-3ff0-4435-a27c-01a7ea1e3f17,2026-03-12T23:54:29.748084,generated,172.20.0.14,web_admin_panel,flask-2.0.1,80,http,http,False,http_directory_listing,misconfiguration,0,0,0,120000,realistic,78,h2o,ml_guided
7cbd0383-64d4-4f6d-abdb-6f801b79bfec,2026-03-12T23:54:29.749725,generated,172.20.0.14,web_admin_panel,flask-2.0.1,80,http,http,False,http_directory_traversal,path_traversal,0,0,0,120000,realistic,78,h2o,ml_guided
8804eed3-1974-47e0-af58-f6dddfc53197,2026-03-12T23:54:29.751269,generated,172.20.0.14,web_admin_panel,flask-2.0.1,80,http,http,False,http_dangerous_methods,misconfiguration,0,0,0,120000,realistic,78,h2o,ml_guided
fa8665fc-3bbb-4a89-9190-c444e486e651,2026-03-12T23:54:29.752711,generated,172.20.0.14,web_admin_panel,flask-2.0.1,80,http,http,False,http_missing_sec_headers,hardening,0,0,0,120000,realistic,78,h2o,ml_guided
7427cc0b-313e-44ca-b686-bd1ca2b8662a,2026-03-12T23:54:29.754139,generated,172.20.0.14,web_admin_panel,flask-2.0.1,80,http,http,False,http_sensitive_files,info_disclosure,0,0,0,120000,realistic,78,h2o,ml_guided
f2c6ffa4-ab10-4f65-8d3e-cac8a2a2cb8b,2026-03-12T23:54:29.755623,generated,172.20.0.14,web_admin_panel,flask-2.0.1,80,http,http,False,http_open_admin,exposed_interface,0,0,0,120000,realistic,78,h2o,ml_guided
3443d2b9-ccac-4303-9795-3e47cfd27880,2026-03-12T23:54:29.757061,generated,172.20.0.14,web_admin_panel,flask-2.0.1,80,http,http,False,http_verbose_server,fingerprinting,0,0,0,120000,realistic,78,h2o,ml_guided
