experiment_id,timestamp,test_strategy,container_id,device_type,firmware_version,open_port,protocol,service,auth_required,test_id,test_type,payload_size,timeout,vulnerability_found,execution_time_ms,simulation_mode,simulation_iteration,automl_tool,baseline_strategy
333888db-6e85-4937-98ed-2bf00c001af4,2026-03-12T19:39:54.682546,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,True,http_default_credentials,auth,0,0,1,0,medium,95,h2o,ml_guided
1533c025-5476-4340-8578-8b5a67e97ed3,2026-03-12T19:39:54.684451,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,True,http_default_creds_ext,auth,0,0,1,0,medium,95,h2o,ml_guided
73bc2a1a-4004-435f-acc4-14b9b8584ce6,2026-03-12T19:39:54.686115,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_directory_listing,misconfiguration,0,0,0,0,medium,95,h2o,ml_guided
65c7c621-6c96-438f-82fa-7f537f4be150,2026-03-12T19:39:54.687770,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_directory_traversal,path_traversal,0,0,1,0,medium,95,h2o,ml_guided
ff073ab9-48dc-4fd5-a117-f9c1bcc95e4f,2026-03-12T19:39:54.689246,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_dangerous_methods,misconfiguration,0,0,1,0,medium,95,h2o,ml_guided
b1341ad2-f5ac-4672-a327-5d7b61eed9da,2026-03-12T19:39:54.690793,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_missing_sec_headers,hardening,0,0,1,0,medium,95,h2o,ml_guided
35c3c62e-949f-496b-9b82-dc5d7a36938f,2026-03-12T19:39:54.692378,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_sensitive_files,info_disclosure,0,0,1,0,medium,95,h2o,ml_guided
f559ad11-ac01-426c-bac0-525e56598d1f,2026-03-12T19:39:54.693895,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_open_admin,exposed_interface,0,0,1,0,medium,95,h2o,ml_guided
0a3530f1-c830-4434-b9ff-289bfa32abdc,2026-03-12T19:39:54.695365,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_verbose_server,fingerprinting,0,0,1,0,medium,95,h2o,ml_guided
4fb330c3-db0f-4c62-833b-875a6665588c,2026-03-12T19:39:54.696879,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_no_auth,auth,0,0,0,0,medium,95,h2o,ml_guided
2bd53060-688e-451f-becb-3846e1a5132b,2026-03-12T19:39:54.698370,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_sensitive_files_ext,info_disclosure,0,0,1,0,medium,95,h2o,ml_guided
e920c4d2-4e8d-49f0-a278-d5008909b651,2026-03-12T19:39:54.699888,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_open_admin_ext,exposed_interface,0,0,0,0,medium,95,h2o,ml_guided
42b8d5ee-0234-42e8-b303-46cf991cc984,2026-03-12T19:39:54.701397,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_cors_misconfig,misconfiguration,0,0,0,0,medium,95,h2o,ml_guided
8f8f4f5e-87a5-4d2e-a56a-c84a6e5e5674,2026-03-12T19:39:54.702863,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_insecure_cookies,hardening,0,0,0,0,medium,95,h2o,ml_guided
82ed3643-318a-46d6-9dc6-3b0828576599,2026-03-12T19:39:54.704328,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_trace_method,misconfiguration,0,0,1,0,medium,95,h2o,ml_guided
0fbb3c6f-7750-4efd-887c-9002a489e2ff,2026-03-12T19:39:54.705815,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_traversal_encoded,path_traversal,0,0,0,0,medium,95,h2o,ml_guided
a4b266c3-90e0-4271-9f97-93b9552b1e1a,2026-03-12T19:39:54.707333,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_sqli_probe,injection,0,0,0,0,medium,95,h2o,ml_guided
0e677d98-be05-48ee-86f4-c48afc949c8b,2026-03-12T19:39:55.237923,generated,172.20.0.14,web_admin_panel,flask-2.0.1,80,http,http,True,http_default_credentials,auth,0,0,1,0,medium,95,h2o,ml_guided
0d08a9c1-770a-4daf-9a7a-8ee41f5c595b,2026-03-12T19:39:55.239798,generated,172.20.0.14,web_admin_panel,flask-2.0.1,80,http,http,True,http_default_creds_ext,auth,0,0,1,0,medium,95,h2o,ml_guided
f9de4b8f-c9a4-4d65-b169-9d690fbd2107,2026-03-12T19:39:55.241466,generated,172.20.0.14,web_admin_panel,flask-2.0.1,80,http,http,False,http_directory_listing,misconfiguration,0,0,0,0,medium,95,h2o,ml_guided
8138d9f1-05b8-407e-95b0-bc14196ebee5,2026-03-12T19:39:55.243035,generated,172.20.0.14,web_admin_panel,flask-2.0.1,80,http,http,False,http_directory_traversal,path_traversal,0,0,0,0,medium,95,h2o,ml_guided
32c73970-6617-4540-8302-46a1065eb09b,2026-03-12T19:39:55.244562,generated,172.20.0.14,web_admin_panel,flask-2.0.1,80,http,http,False,http_dangerous_methods,misconfiguration,0,0,0,0,medium,95,h2o,ml_guided
dad62a90-6549-4e94-a298-84ef1ea8ed6f,2026-03-12T19:39:55.246127,generated,172.20.0.14,web_admin_panel,flask-2.0.1,80,http,http,False,http_missing_sec_headers,hardening,0,0,0,0,medium,95,h2o,ml_guided
216261b7-b04d-4431-a5ca-a3a3dc61d5a8,2026-03-12T19:39:55.247606,generated,172.20.0.14,web_admin_panel,flask-2.0.1,80,http,http,False,http_sensitive_files,info_disclosure,0,0,1,0,medium,95,h2o,ml_guided
