experiment_id,timestamp,test_strategy,container_id,device_type,firmware_version,open_port,protocol,service,auth_required,test_id,test_type,payload_size,timeout,vulnerability_found,execution_time_ms,simulation_mode,simulation_iteration,automl_tool,baseline_strategy
7989d3e0-b5b0-400b-a53f-f95468f876dc,2026-03-12T16:14:34.328695,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,True,http_default_credentials,auth,0,0,1,0,medium,26,h2o,ml_guided
6f986bf5-362e-440b-a6aa-226a2b5bf253,2026-03-12T16:14:34.331461,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,True,http_default_creds_ext,auth,0,0,1,0,medium,26,h2o,ml_guided
a7c993ae-8ee6-4632-8b53-8ac10c4b59ae,2026-03-12T16:14:34.333166,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_directory_listing,misconfiguration,0,0,0,0,medium,26,h2o,ml_guided
78294d64-3587-4e2f-a5e7-e9604ff9be5a,2026-03-12T16:14:34.335156,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_directory_traversal,path_traversal,0,0,1,0,medium,26,h2o,ml_guided
bd47197e-601f-4015-af4a-6790a5901895,2026-03-12T16:14:34.336889,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_dangerous_methods,misconfiguration,0,0,1,0,medium,26,h2o,ml_guided
de48bc2d-1457-4ef1-9d16-e7c1b38a4949,2026-03-12T16:14:34.338492,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_missing_sec_headers,hardening,0,0,1,0,medium,26,h2o,ml_guided
8fffba6a-9857-4053-a99f-7f5e58bf0c7e,2026-03-12T16:14:34.340651,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_sensitive_files,info_disclosure,0,0,1,0,medium,26,h2o,ml_guided
5886dc2f-4d9d-491f-9599-980239ad998d,2026-03-12T16:14:34.343610,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_open_admin,exposed_interface,0,0,1,0,medium,26,h2o,ml_guided
73150b9b-4701-4c2c-a383-da985f6339b2,2026-03-12T16:14:34.346814,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_verbose_server,fingerprinting,0,0,1,0,medium,26,h2o,ml_guided
b879566d-13bf-458e-b7fd-25310a41dd5b,2026-03-12T16:14:34.349055,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_no_auth,auth,0,0,0,0,medium,26,h2o,ml_guided
