experiment_id,timestamp,test_strategy,container_id,device_type,firmware_version,open_port,protocol,service,auth_required,test_id,test_type,payload_size,timeout,vulnerability_found,execution_time_ms,simulation_mode,simulation_iteration,automl_tool,baseline_strategy
61a9331b-26d5-427b-8a06-e899bff3a0d7,2026-03-12T01:35:32.659590,generated,172.20.0.1,target,unknown,1883,mqtt,mqtt,False,mqtt_open_access,auth,0,0,1,0,deterministic,86,h2o,ml_guided
c6302ad5-dc26-49e6-b976-718f3e8c2673,2026-03-12T01:35:32.661574,generated,172.20.0.1,target,unknown,1883,mqtt,mqtt,False,mqtt_anon_publish,auth,0,0,1,0,deterministic,86,h2o,ml_guided
08c6ab82-c54b-4cb9-940a-695c902f78d8,2026-03-12T01:35:32.663227,generated,172.20.0.1,target,unknown,1883,mqtt,mqtt,False,mqtt_acl_bypass,authorization,0,0,1,0,deterministic,86,h2o,ml_guided
62dcbe9e-721e-46e4-9772-21acd191115d,2026-03-12T01:35:32.664994,generated,172.20.0.1,target,unknown,1883,mqtt,mqtt,False,mqtt_topic_enum,info_disclosure,0,0,1,0,deterministic,86,h2o,ml_guided
c1b2afe8-e5f2-4bf8-99ef-8dbc022a5fec,2026-03-12T01:35:32.666565,generated,172.20.0.1,target,unknown,1883,mqtt,mqtt,False,mqtt_retained_messages,info_disclosure,0,0,1,0,deterministic,86,h2o,ml_guided
e4ca514d-b831-48d8-af4a-8d3fad886af5,2026-03-12T01:35:32.668119,generated,172.20.0.1,target,unknown,1883,mqtt,mqtt,False,mqtt_wildcard_sub,authorization,0,0,1,0,deterministic,86,h2o,ml_guided
7b7e112d-dc08-4a1f-a7af-7753e89c20fe,2026-03-12T01:35:32.669686,generated,172.20.0.1,target,unknown,1883,mqtt,mqtt,False,mqtt_sensitive_topics,info_disclosure,0,0,1,0,deterministic,86,h2o,ml_guided
4203f059-6c86-46ef-b8bc-9c5efb27b2d8,2026-03-12T01:35:45.243787,generated,172.20.0.16,mqtt_broker,mosquitto-2.0.15,1883,mqtt,mqtt,False,mqtt_open_access,auth,0,0,1,0,deterministic,86,h2o,ml_guided
9ca0e5f6-fb18-47a4-9244-b67e7b8729cb,2026-03-12T01:35:45.245695,generated,172.20.0.16,mqtt_broker,mosquitto-2.0.15,1883,mqtt,mqtt,False,mqtt_anon_publish,auth,0,0,1,0,deterministic,86,h2o,ml_guided
8a950f60-70af-4603-bed6-3133c5c7a679,2026-03-12T01:35:45.247481,generated,172.20.0.16,mqtt_broker,mosquitto-2.0.15,1883,mqtt,mqtt,False,mqtt_acl_bypass,authorization,0,0,1,0,deterministic,86,h2o,ml_guided
f75995ae-5237-49db-b824-2683cf7db09b,2026-03-12T01:35:45.249114,generated,172.20.0.16,mqtt_broker,mosquitto-2.0.15,1883,mqtt,mqtt,False,mqtt_topic_enum,info_disclosure,0,0,1,0,deterministic,86,h2o,ml_guided
39fedb79-2544-462e-a51e-b80a9696661c,2026-03-12T01:35:45.250692,generated,172.20.0.16,mqtt_broker,mosquitto-2.0.15,1883,mqtt,mqtt,False,mqtt_retained_messages,info_disclosure,0,0,1,0,deterministic,86,h2o,ml_guided
54c408e5-3220-4efd-8e08-57c37227eb68,2026-03-12T01:35:45.252222,generated,172.20.0.16,mqtt_broker,mosquitto-2.0.15,1883,mqtt,mqtt,False,mqtt_wildcard_sub,authorization,0,0,1,0,deterministic,86,h2o,ml_guided
862ed04c-b54d-4465-b9b0-0ca86cfa59d0,2026-03-12T01:35:45.253756,generated,172.20.0.16,mqtt_broker,mosquitto-2.0.15,1883,mqtt,mqtt,False,mqtt_sensitive_topics,info_disclosure,0,0,1,0,deterministic,86,h2o,ml_guided
392d2143-da98-4f27-856e-0dea6b0e5831,2026-03-12T01:35:48.775715,generated,172.20.0.12,telnet_gateway,busybox-1.31.1,23,telnet,telnet,True,telnet_default_creds,auth,0,0,1,0,deterministic,86,h2o,ml_guided
cd899a74-00b8-4dad-9ea9-50c6d8c5b243,2026-03-12T01:35:48.778458,generated,172.20.0.12,telnet_gateway,busybox-1.31.1,23,telnet,telnet,False,telnet_open,exposed_service,0,0,1,0,deterministic,86,h2o,ml_guided
05ffdbfc-3db8-41b3-8eb4-ac9c2fa2007a,2026-03-12T01:35:48.781896,generated,172.20.0.12,telnet_gateway,busybox-1.31.1,23,telnet,telnet,False,telnet_banner_leak,info_disclosure,0,0,1,0,deterministic,86,h2o,ml_guided
e9a7d5bb-c8cc-4bb5-af6a-2cfc19928713,2026-03-12T01:35:48.786669,generated,172.20.0.12,telnet_gateway,busybox-1.31.1,23,telnet,telnet,False,telnet_no_encryption,crypto,0,0,1,0,deterministic,86,h2o,ml_guided
0e2d8817-3145-4209-9085-a2ad69efc624,2026-03-12T01:35:49.337239,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,True,http_default_credentials,auth,0,0,1,0,deterministic,86,h2o,ml_guided
36b8fbd6-0694-4d8d-a102-befaaf777365,2026-03-12T01:35:49.339215,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,True,http_default_creds_ext,auth,0,0,1,0,deterministic,86,h2o,ml_guided
a3627d11-602f-4692-b61a-c4cd3a6a7659,2026-03-12T01:35:49.341038,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_directory_listing,misconfiguration,0,0,0,0,deterministic,86,h2o,ml_guided
273fefca-33c0-4c3e-8cab-4ab42277a30e,2026-03-12T01:35:49.343064,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_directory_traversal,path_traversal,0,0,1,0,deterministic,86,h2o,ml_guided
7fc68b40-132a-4fec-976a-1e29e40bce79,2026-03-12T01:35:49.344713,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_dangerous_methods,misconfiguration,0,0,1,0,deterministic,86,h2o,ml_guided
3d7167cf-d5f2-4215-a672-f3347bb39569,2026-03-12T01:35:49.346287,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_missing_sec_headers,hardening,0,0,1,0,deterministic,86,h2o,ml_guided
50cb82e4-36dc-4d1a-8da4-4eaae66ef1d1,2026-03-12T01:35:49.347922,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_sensitive_files,info_disclosure,0,0,1,0,deterministic,86,h2o,ml_guided
f309b70e-6510-4298-bd44-1140fe848f49,2026-03-12T01:35:49.349516,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_open_admin,exposed_interface,0,0,1,0,deterministic,86,h2o,ml_guided
18d886d8-2264-48c8-9588-8c3615847881,2026-03-12T01:35:49.351082,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_verbose_server,fingerprinting,0,0,1,0,deterministic,86,h2o,ml_guided
cc676071-d839-4d4c-a2f3-ad15486b94b5,2026-03-12T01:35:49.352637,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_no_auth,auth,0,0,0,0,deterministic,86,h2o,ml_guided
1ebfb30f-efc7-4512-90a4-d721750586fa,2026-03-12T01:35:49.354238,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_sensitive_files_ext,info_disclosure,0,0,1,0,deterministic,86,h2o,ml_guided
5e0434b0-7762-4454-8526-26a5b5199ee6,2026-03-12T01:35:49.355951,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_open_admin_ext,exposed_interface,0,0,0,0,deterministic,86,h2o,ml_guided
93cb7c20-ff66-43aa-853a-c7ca66b04a39,2026-03-12T01:35:49.357609,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_cors_misconfig,misconfiguration,0,0,0,0,deterministic,86,h2o,ml_guided
76dd00c9-fd49-400f-a445-e483c6ff3534,2026-03-12T01:35:49.359191,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_insecure_cookies,hardening,0,0,0,0,deterministic,86,h2o,ml_guided
f3f35011-81f5-4b9f-9960-6a9b05e56b4d,2026-03-12T01:35:49.360753,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_trace_method,misconfiguration,0,0,1,0,deterministic,86,h2o,ml_guided
7c018b78-350e-40fe-a96e-256f3eda32ef,2026-03-12T01:35:49.362339,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_traversal_encoded,path_traversal,0,0,0,0,deterministic,86,h2o,ml_guided
9ae867ab-4114-49e4-b871-14cb0b3ab3e3,2026-03-12T01:35:49.363916,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_sqli_probe,injection,0,0,0,0,deterministic,86,h2o,ml_guided
27eb80c1-1153-4416-a732-1c365692c681,2026-03-12T01:35:49.963937,generated,172.20.0.14,web_admin_panel,flask-2.0.1,80,http,http,True,http_default_credentials,auth,0,0,1,0,deterministic,86,h2o,ml_guided
e68d680c-8cd9-4245-b96e-d628093e3d3d,2026-03-12T01:35:49.966223,generated,172.20.0.14,web_admin_panel,flask-2.0.1,80,http,http,True,http_default_creds_ext,auth,0,0,1,0,deterministic,86,h2o,ml_guided
4850173f-dd47-4ab1-b5da-e41e0687b3da,2026-03-12T01:35:49.967959,generated,172.20.0.14,web_admin_panel,flask-2.0.1,80,http,http,False,http_directory_listing,misconfiguration,0,0,0,0,deterministic,86,h2o,ml_guided
d02fda1e-dab7-43bb-a729-be75834ff01e,2026-03-12T01:35:49.969584,generated,172.20.0.14,web_admin_panel,flask-2.0.1,80,http,http,False,http_directory_traversal,path_traversal,0,0,0,0,deterministic,86,h2o,ml_guided
56c0de00-f7c0-4bc7-b708-5c735a4af018,2026-03-12T01:35:49.971184,generated,172.20.0.14,web_admin_panel,flask-2.0.1,80,http,http,False,http_dangerous_methods,misconfiguration,0,0,0,0,deterministic,86,h2o,ml_guided
74c37321-e67b-48ab-b121-d029c042fea3,2026-03-12T01:35:49.972947,generated,172.20.0.14,web_admin_panel,flask-2.0.1,80,http,http,False,http_missing_sec_headers,hardening,0,0,1,0,deterministic,86,h2o,ml_guided
eb165faa-97d7-43a0-abde-3d005c7debc6,2026-03-12T01:35:49.974561,generated,172.20.0.14,web_admin_panel,flask-2.0.1,80,http,http,False,http_sensitive_files,info_disclosure,0,0,1,0,deterministic,86,h2o,ml_guided
832b23f9-766d-4b20-b33a-f1d9a3c88524,2026-03-12T01:35:49.976372,generated,172.20.0.14,web_admin_panel,flask-2.0.1,80,http,http,False,http_open_admin,exposed_interface,0,0,1,0,deterministic,86,h2o,ml_guided
33165089-81cb-45c8-9f7c-89ff4cabb9e2,2026-03-12T01:35:49.977925,generated,172.20.0.14,web_admin_panel,flask-2.0.1,80,http,http,False,http_verbose_server,fingerprinting,0,0,1,0,deterministic,86,h2o,ml_guided
9a1a135f-4cda-4ffa-ad77-a88071dd6629,2026-03-12T01:35:49.979493,generated,172.20.0.14,web_admin_panel,flask-2.0.1,80,http,http,False,http_no_auth,auth,0,0,0,0,deterministic,86,h2o,ml_guided
13d424a7-343b-4ce9-94ca-7499f20e63df,2026-03-12T01:35:49.981121,generated,172.20.0.14,web_admin_panel,flask-2.0.1,80,http,http,False,http_sensitive_files_ext,info_disclosure,0,0,1,0,deterministic,86,h2o,ml_guided
41e2de0a-1d39-4838-bdf1-3e0187f20292,2026-03-12T01:35:49.982697,generated,172.20.0.14,web_admin_panel,flask-2.0.1,80,http,http,False,http_open_admin_ext,exposed_interface,0,0,0,0,deterministic,86,h2o,ml_guided
cfc972f5-1a05-4fcc-8c27-d609c2561988,2026-03-12T01:35:49.984311,generated,172.20.0.14,web_admin_panel,flask-2.0.1,80,http,http,False,http_cors_misconfig,misconfiguration,0,0,1,0,deterministic,86,h2o,ml_guided
