experiment_id,timestamp,test_strategy,container_id,device_type,firmware_version,open_port,protocol,service,auth_required,test_id,test_type,payload_size,timeout,vulnerability_found,execution_time_ms,simulation_mode,simulation_iteration,automl_tool,baseline_strategy
a92b706e-3f08-4611-a903-e6a95ad63d58,2026-03-12T19:58:28.735091,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,True,http_default_credentials,auth,0,0,1,0,realistic,1,h2o,ml_guided
d9595039-a351-450c-a701-5eb55d5f10ec,2026-03-12T19:58:28.736896,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,True,http_default_creds_ext,auth,0,0,1,0,realistic,1,h2o,ml_guided
63d6442c-50c7-408b-8102-4fd96b9328e2,2026-03-12T19:58:28.738465,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_directory_listing,misconfiguration,0,0,0,0,realistic,1,h2o,ml_guided
1f06a1e2-b9e6-4767-95f0-fcef60fe6399,2026-03-12T19:58:28.740131,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_directory_traversal,path_traversal,0,0,1,0,realistic,1,h2o,ml_guided
d0353c05-1eb6-4ea3-87f2-7b94ae74f779,2026-03-12T19:58:28.741661,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_dangerous_methods,misconfiguration,0,0,1,0,realistic,1,h2o,ml_guided
671ec469-4d17-4af2-ae3c-34e7567750e0,2026-03-12T19:58:28.743262,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_missing_sec_headers,hardening,0,0,1,0,realistic,1,h2o,ml_guided
28de1093-1fb4-4484-8f83-cfbb0c96e23f,2026-03-12T19:58:28.744738,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_sensitive_files,info_disclosure,0,0,1,0,realistic,1,h2o,ml_guided
4284fc07-6f31-43c2-87b0-799f1ccd7eab,2026-03-12T19:58:28.746258,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_open_admin,exposed_interface,0,0,1,0,realistic,1,h2o,ml_guided
df8c3e20-fa8d-454f-b082-aa87d0f6f5e3,2026-03-12T19:58:28.747772,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_verbose_server,fingerprinting,0,0,1,0,realistic,1,h2o,ml_guided
f229f00f-d640-4a64-8d30-337e415b51f0,2026-03-12T19:58:28.749318,generated,172.20.0.11,http_server,nginx-1.19.0,80,http,http,False,http_no_auth,auth,0,0,0,0,realistic,1,h2o,ml_guided
