experiment_id,timestamp,test_strategy,container_id,device_type,firmware_version,open_port,protocol,service,auth_required,test_id,test_type,payload_size,timeout,vulnerability_found,execution_time_ms,simulation_mode,simulation_iteration,automl_tool,baseline_strategy
97205e69-5437-4186-9a61-000342a0b684,2026-03-12T01:11:39.660523,generated,172.20.0.12,telnet_gateway,busybox-1.31.1,23,telnet,telnet,True,telnet_default_creds,auth,0,0,1,0,deterministic,70,h2o,ml_guided
c3db4dc9-c875-4f87-a47d-07dc63f885e7,2026-03-12T01:11:39.662435,generated,172.20.0.12,telnet_gateway,busybox-1.31.1,23,telnet,telnet,False,telnet_open,exposed_service,0,0,1,0,deterministic,70,h2o,ml_guided
cd630347-b059-4377-b3fb-73e941abfe7f,2026-03-12T01:11:39.664358,generated,172.20.0.12,telnet_gateway,busybox-1.31.1,23,telnet,telnet,False,telnet_banner_leak,info_disclosure,0,0,1,0,deterministic,70,h2o,ml_guided
ac47c66d-6967-4b0f-ae05-a50f1d7ea4a8,2026-03-12T01:11:39.665961,generated,172.20.0.12,telnet_gateway,busybox-1.31.1,23,telnet,telnet,False,telnet_no_encryption,crypto,0,0,1,0,deterministic,70,h2o,ml_guided
e56f6ba7-4564-448d-a899-a90a0b9d83d0,2026-03-12T01:11:52.280065,generated,172.20.0.1,target,unknown,1883,mqtt,mqtt,False,mqtt_open_access,auth,0,0,1,0,deterministic,70,h2o,ml_guided
534db057-5377-4ff7-ad56-ba3209988b94,2026-03-12T01:11:52.282092,generated,172.20.0.1,target,unknown,1883,mqtt,mqtt,False,mqtt_anon_publish,auth,0,0,1,0,deterministic,70,h2o,ml_guided
90f1b1e4-4162-4395-94a7-b697222a5af0,2026-03-12T01:11:52.283849,generated,172.20.0.1,target,unknown,1883,mqtt,mqtt,False,mqtt_acl_bypass,authorization,0,0,1,0,deterministic,70,h2o,ml_guided
6b8bab42-d5cc-44b8-9047-9c5b532288c4,2026-03-12T01:11:52.285615,generated,172.20.0.1,target,unknown,1883,mqtt,mqtt,False,mqtt_topic_enum,info_disclosure,0,0,1,0,deterministic,70,h2o,ml_guided
6009c7e8-5b96-4590-b3e8-9acffa6ad83a,2026-03-12T01:11:52.287285,generated,172.20.0.1,target,unknown,1883,mqtt,mqtt,False,mqtt_retained_messages,info_disclosure,0,0,1,0,deterministic,70,h2o,ml_guided
1ec879a3-a05d-4819-8eb4-4779ad7c2202,2026-03-12T01:11:52.288897,generated,172.20.0.1,target,unknown,1883,mqtt,mqtt,False,mqtt_wildcard_sub,authorization,0,0,1,0,deterministic,70,h2o,ml_guided
ee10cdde-d8bb-475d-aa38-bfb9e24cf70f,2026-03-12T01:11:52.290521,generated,172.20.0.1,target,unknown,1883,mqtt,mqtt,False,mqtt_sensitive_topics,info_disclosure,0,0,1,0,deterministic,70,h2o,ml_guided
fb80ca2b-46cc-4aed-9360-17abf05fbfb4,2026-03-12T01:12:04.865415,generated,172.20.0.16,mqtt_broker,mosquitto-2.0.15,1883,mqtt,mqtt,False,mqtt_open_access,auth,0,0,1,0,deterministic,70,h2o,ml_guided
ff9860ff-0434-4735-a527-5a5b42c81940,2026-03-12T01:12:04.867478,generated,172.20.0.16,mqtt_broker,mosquitto-2.0.15,1883,mqtt,mqtt,False,mqtt_anon_publish,auth,0,0,1,0,deterministic,70,h2o,ml_guided
28f3e608-7f0b-44a8-a784-599862c8c7db,2026-03-12T01:12:04.869256,generated,172.20.0.16,mqtt_broker,mosquitto-2.0.15,1883,mqtt,mqtt,False,mqtt_acl_bypass,authorization,0,0,1,0,deterministic,70,h2o,ml_guided
621309ef-1ae9-47b7-a0ab-14c5a8c44940,2026-03-12T01:12:04.870861,generated,172.20.0.16,mqtt_broker,mosquitto-2.0.15,1883,mqtt,mqtt,False,mqtt_topic_enum,info_disclosure,0,0,1,0,deterministic,70,h2o,ml_guided
